,0,1,2,3,4,5,6,7,8,9,braid_knot_env,braid_knot_env_0_1,braid_knot_env_0_1_limexp,braid_knot_env_0_1_limexp_u,braid_knot_env_0_1_limexp_k2
5769,-2,-1,2,1,-1,1,1,2,1,2,2,2,2,2,2
5770,-2,-1,2,1,-1,1,2,1,2,2,2,2,2,2,2
5771,-2,-1,2,1,-1,1,2,2,2,1,2,2,2,2,2
5772,-2,-1,2,1,-1,2,-2,-1,2,-1,1,1,1,1,1
5773,-2,-1,2,1,-1,2,-1,-2,-1,1,3,3,3,3,3
5774,-2,-1,2,1,-1,2,-1,2,1,-1,2,2,2,2,2
5775,-2,-1,2,1,-1,2,-1,2,2,-2,2,2,2,2,2
5776,-2,-1,2,1,-1,2,1,1,-1,2,1,1,1,1,1
5777,-2,-1,2,1,-1,2,2,-2,1,2,1,1,1,1,1
5778,-2,-1,2,1,-1,2,2,-1,2,-1,2,4,2,2,2
5779,-2,-1,2,1,-1,2,2,1,2,1,2,2,2,2,2
5780,-2,-1,2,1,1,-2,-2,-2,1,-2,3,3,3,3,3
5781,-2,-1,2,1,1,-2,-1,2,-1,1,2,2,2,2,2
5782,-2,-1,2,1,1,-2,-1,2,1,-1,2,2,2,2,2
5783,-2,-1,2,1,1,-2,1,-2,-1,1,2,2,8,2,2
5784,-2,-1,2,1,1,-2,1,-1,-1,2,2,4,2,2,2
5785,-2,-1,2,1,1,-2,1,-1,1,2,1,1,1,1,1
5786,-2,-1,2,1,1,-2,1,1,1,2,2,2,2,2,2
5787,-2,-1,2,1,1,-2,1,2,-2,2,1,1,1,1,1
5788,-2,-1,2,1,1,-2,1,2,1,1,2,2,2,2,2
5789,-2,-1,2,1,1,-2,2,-1,-2,-1,3,1,1,1,1
5790,-2,-1,2,1,1,-2,2,1,2,-1,1,3,1,1,1
5791,-2,-1,2,1,1,-2,2,2,-1,2,3,3,3,3,3
5792,-2,-1,2,1,1,-1,-2,-2,-2,-1,2,2,2,2,2
5793,-2,-1,2,1,1,-1,-2,-1,1,1,2,4,2,2,2
5794,-2,-1,2,1,1,-1,-2,1,-2,2,6,4,2,2,2
5795,-2,-1,2,1,1,-1,-2,2,-2,1,2,2,2,2,2
5796,-2,-1,2,1,1,-1,-1,-1,2,1,2,4,4,2,2
5797,-2,-1,2,1,1,-1,-1,2,1,-2,2,4,4,4,4
5798,-2,-1,2,1,1,-1,-1,2,1,2,1,3,1,1,1
5799,-2,-1,2,1,1,-1,1,1,-2,-1,2,2,2,2,2
5800,-2,-1,2,1,1,-1,1,1,-2,1,3,3,3,3,3
5801,-2,-1,2,1,1,-1,1,2,1,-2,1,3,5,3,3
5802,-2,-1,2,1,1,1,-2,-2,-2,-1,3,3,3,3,3
5803,-2,-1,2,1,1,1,-2,-1,-1,-1,3,3,3,3,3
5804,-2,-1,2,1,1,1,-2,-1,1,1,3,3,5,3,3
5805,-2,-1,2,1,1,1,-2,-1,2,2,3,3,3,3,3
5806,-2,-1,2,1,1,1,-1,-1,-2,-1,3,3,1,1,3
5807,-2,-1,2,1,1,1,-1,2,1,-2,1,3,3,3,3
5808,-2,-1,2,1,1,1,-1,2,1,2,2,2,2,4,2
5809,-2,-1,2,1,1,1,1,1,2,1,3,3,3,3,3
5810,-2,-1,2,1,1,1,1,2,-1,-2,3,5,7,5,5
5811,-2,-1,2,1,1,1,2,1,-2,-2,3,3,3,3,3
5812,-2,-1,2,1,1,1,2,1,-1,1,2,2,2,2,2
5813,-2,-1,2,1,1,1,2,1,2,-2,2,2,2,2,2
5814,-2,-1,2,1,1,2,-2,-2,1,-2,2,6,2,2,2
5815,-2,-1,2,1,1,2,-1,-2,1,-1,4,4,2,4,4
5816,-2,-1,2,1,1,2,-1,-2,2,-2,4,6,4,4,4
5817,-2,-1,2,1,1,2,-1,1,1,-2,1,3,5,5,3
5818,-2,-1,2,1,1,2,-1,2,-2,-2,4,4,4,6,4
5819,-2,-1,2,1,1,2,-1,2,-1,1,3,3,3,3,3
5820,-2,-1,2,1,1,2,-1,2,1,1,4,4,6,4,6
5821,-2,-1,2,1,1,2,-1,2,2,-2,3,3,3,3,5
5822,-2,-1,2,1,1,2,1,-2,-1,1,1,5,3,1,3
5823,-2,-1,2,1,1,2,1,2,-2,-2,1,3,3,5,3
5824,-2,-1,2,1,1,2,1,2,-1,-1,1,1,1,1,1
5825,-2,-1,2,1,1,2,1,2,1,1,3,3,3,3,3
5826,-2,-1,2,1,1,2,2,-1,-2,-1,4,4,2,2,2
5827,-2,-1,2,1,1,2,2,1,-2,-1,3,3,3,3,3
5828,-2,-1,2,1,1,2,2,2,-1,-2,3,5,5,5,5
5829,-2,-1,2,1,2,-2,-2,-2,2,-1,1,1,1,1,1
5830,-2,-1,2,1,2,-2,-2,-1,2,2,2,2,2,2,2
5831,-2,-1,2,1,2,-2,-1,2,1,-2,2,6,2,2,2
5832,-2,-1,2,1,2,-2,-1,2,1,2,1,1,1,1,3
5833,-2,-1,2,1,2,-2,1,-2,-1,2,2,2,2,2,2
5834,-2,-1,2,1,2,-2,1,2,-1,2,3,3,3,3,3
5835,-2,-1,2,1,2,-2,2,-2,-2,1,2,4,2,2,2
5836,-2,-1,2,1,2,-2,2,1,1,-1,1,3,1,1,1
5837,-2,-1,2,1,2,-2,2,1,1,1,2,2,2,2,2
5838,-2,-1,2,1,2,-2,2,2,2,-1,1,1,1,1,1
5839,-2,-1,2,1,2,-1,-2,-2,-2,2,1,1,1,1,1
5840,-2,-1,2,1,2,-1,-2,-2,-1,1,1,1,1,1,1
5841,-2,-1,2,1,2,-1,-2,-2,1,-1,1,1,1,1,1
5842,-2,-1,2,1,2,-1,-2,-2,2,-2,1,1,1,1,1
5843,-2,-1,2,1,2,-1,-2,-1,1,-2,1,1,1,1,1
5844,-2,-1,2,1,2,-1,-1,-2,-2,-1,2,2,2,2,2
5845,-2,-1,2,1,2,-1,-1,-2,2,-1,1,1,1,1,1
5846,-2,-1,2,1,2,-1,-1,1,-1,-1,1,1,1,1,1
5847,-2,-1,2,1,2,-1,1,-2,2,1,1,1,1,1,1
5848,-2,-1,2,1,2,-1,1,1,-2,2,1,1,1,1,1
5849,-2,-1,2,1,2,-1,1,1,1,-1,1,1,1,1,1
5850,-2,-1,2,1,2,-1,2,-2,-2,-2,1,1,1,1,1
5851,-2,-1,2,1,2,-1,2,2,-1,-1,2,2,2,2,2
5852,-2,-1,2,1,2,-1,2,2,1,-1,1,1,1,1,1
5853,-2,-1,2,1,2,1,-2,-1,-1,2,2,2,2,2,2
5854,-2,-1,2,1,2,1,-2,1,1,-2,3,3,3,3,3
5855,-2,-1,2,1,2,1,-1,-1,-2,-2,1,1,1,1,1
5856,-2,-1,2,1,2,1,-1,1,-2,2,1,1,1,1,1
5857,-2,-1,2,1,2,1,-1,2,2,-1,1,1,1,1,1
5858,-2,-1,2,1,2,1,1,-1,-2,2,1,1,1,1,1
5859,-2,-1,2,1,2,1,1,-1,1,1,2,2,2,2,2
5860,-2,-1,2,1,2,1,1,2,2,1,3,3,3,3,3
5861,-2,-1,2,1,2,1,2,-2,-2,-2,2,2,2,2,2
5862,-2,-1,2,1,2,1,2,-2,2,-2,1,3,1,1,1
5863,-2,-1,2,1,2,1,2,1,-1,-2,1,5,1,1,1
5864,-2,-1,2,1,2,1,2,1,-1,2,2,4,2,2,2
5865,-2,-1,2,1,2,2,-2,1,1,-1,1,1,1,1,1
5866,-2,-1,2,1,2,2,-1,-1,2,-1,2,2,2,2,2
5867,-2,-1,2,1,2,2,-1,2,-1,-2,4,4,2,2,2
5868,-2,-1,2,1,2,2,-1,2,-1,2,3,3,1,1,1
5869,-2,-1,2,1,2,2,-1,2,1,2,2,2,2,2,2
5870,-2,-1,2,1,2,2,1,-2,-1,2,1,3,3,3,3
5871,-2,-1,2,1,2,2,1,-1,2,1,2,2,2,2,2
5872,-2,-1,2,1,2,2,1,1,-2,1,2,4,2,2,4
5873,-2,-1,2,1,2,2,1,2,1,-2,2,4,4,4,4
5874,-2,-1,2,1,2,2,2,-2,-2,1,1,5,1,1,1
5875,-2,-1,2,1,2,2,2,-1,-2,-2,2,6,2,2,2
5876,-2,-1,2,1,2,2,2,-1,-1,1,1,1,1,1,1
5877,-2,-1,2,1,2,2,2,1,-1,-1,1,1,1,1,1
5878,-2,-1,2,2,-2,-2,-2,-2,1,2,1,1,1,1,1
5879,-2,-1,2,2,-2,-2,-2,-1,2,1,1,7,1,1,3
5880,-2,-1,2,2,-2,-2,-2,1,-2,-1,2,2,2,2,2
5881,-2,-1,2,2,-2,-2,-2,2,1,-2,1,1,1,1,1
5882,-2,-1,2,2,-2,-2,-1,-2,-2,2,2,2,2,2,2
5883,-2,-1,2,2,-2,-2,-1,-2,-1,-1,3,5,3,3,3
5884,-2,-1,2,2,-2,-2,-1,-1,1,-2,2,2,2,2,2
5885,-2,-1,2,2,-2,-2,-1,2,-1,1,1,1,1,1,1
5886,-2,-1,2,2,-2,-2,1,2,-1,-1,1,1,1,1,1
5887,-2,-1,2,2,-2,-2,2,-1,-2,-1,2,4,2,2,2
5888,-2,-1,2,2,-2,-2,2,1,-2,-1,1,3,1,1,1
5889,-2,-1,2,2,-2,-2,2,1,2,1,1,1,1,1,1
5890,-2,-1,2,2,-2,-2,2,2,1,-2,2,2,2,2,2
5891,-2,-1,2,2,-2,-1,-2,-1,-2,2,2,2,2,2,4
5892,-2,-1,2,2,-2,-1,-2,1,2,2,2,2,2,2,2
5893,-2,-1,2,2,-2,-1,-2,2,2,1,2,2,2,2,2
5894,-2,-1,2,2,-2,-1,-1,-1,2,-1,2,2,2,2,4
5895,-2,-1,2,2,-2,-1,-1,-1,2,1,3,3,3,3,3
5896,-2,-1,2,2,-2,-1,1,-2,-1,-2,2,2,2,2,2
5897,-2,-1,2,2,-2,-1,1,-1,-2,1,3,7,3,3,3
5898,-2,-1,2,2,-2,-1,1,2,1,-2,2,2,2,2,2
5899,-2,-1,2,2,-2,-1,1,2,1,2,1,1,1,1,1
5900,-2,-1,2,2,-2,-1,2,1,-2,-2,3,3,3,3,3
5901,-2,-1,2,2,-2,-1,2,1,2,2,1,1,1,1,1
5902,-2,-1,2,2,-2,-1,2,2,-2,-1,1,1,1,3,3
5903,-2,-1,2,2,-2,1,-2,-1,-2,2,1,1,1,1,1
5904,-2,-1,2,2,-2,1,-2,-1,-1,-1,2,2,2,2,2
5905,-2,-1,2,2,-2,1,-2,2,-2,1,2,2,2,2,2
5906,-2,-1,2,2,-2,1,-1,2,-1,2,2,2,2,2,2
5907,-2,-1,2,2,-2,1,-1,2,1,-2,2,2,2,2,2
5908,-2,-1,2,2,-2,1,1,-1,-2,-1,1,1,1,1,5
5909,-2,-1,2,2,-2,1,1,1,2,-1,1,1,1,1,1
5910,-2,-1,2,2,-2,1,1,1,2,1,2,2,2,2,2
5911,-2,-1,2,2,-2,1,1,2,-1,-2,2,4,2,4,4
5912,-2,-1,2,2,-2,1,2,-2,2,1,1,1,1,1,1
5913,-2,-1,2,2,-2,1,2,-1,1,1,1,1,1,1,1
5914,-2,-1,2,2,-2,2,-2,-2,-1,-2,2,2,2,2,2
5915,-2,-1,2,2,-2,2,-2,-2,-1,2,1,1,1,1,1
5916,-2,-1,2,2,-2,2,-2,2,1,-2,2,2,2,2,2
5917,-2,-1,2,2,-2,2,-1,-2,-2,2,3,3,5,3,3
5918,-2,-1,2,2,-2,2,-1,-2,-1,-1,2,4,4,2,4
5919,-2,-1,2,2,-2,2,-1,2,-2,-2,3,3,3,3,5
5920,-2,-1,2,2,-2,2,-1,2,2,2,3,3,3,3,3
5921,-2,-1,2,2,-2,2,1,-2,-1,1,2,4,2,2,2
5922,-2,-1,2,2,-2,2,1,-1,1,-2,2,2,2,2,2
5923,-2,-1,2,2,-2,2,1,2,-1,1,1,1,1,1,1
5924,-2,-1,2,2,-2,2,1,2,1,-1,1,1,1,1,1
5925,-2,-1,2,2,-2,2,2,-1,-2,1,4,4,4,4,4
5926,-2,-1,2,2,-2,2,2,2,-1,2,3,3,3,3,3
5927,-2,-1,2,2,-1,-2,-2,-2,2,2,3,5,3,3,3
5928,-2,-1,2,2,-1,-2,-2,2,-1,1,3,3,3,3,3
5929,-2,-1,2,2,-1,-2,-1,-1,-1,-1,3,5,7,3,5
5930,-2,-1,2,2,-1,-2,-1,-1,-1,1,2,4,2,2,4
5931,-2,-1,2,2,-1,-2,-1,-1,1,-1,2,4,2,2,4
5932,-2,-1,2,2,-1,-2,-1,1,-2,-2,4,4,4,4,4
5933,-2,-1,2,2,-1,-2,-1,1,-2,2,3,3,3,3,3
5934,-2,-1,2,2,-1,-2,-1,2,2,-1,3,5,3,3,5
5935,-2,-1,2,2,-1,-2,1,-2,2,1,4,4,4,4,4
5936,-2,-1,2,2,-1,-2,1,-1,1,1,4,4,4,4,4
5937,-2,-1,2,2,-1,-2,1,1,-2,2,4,4,4,4,4
5938,-2,-1,2,2,-1,-2,1,1,-1,-1,3,3,3,3,5
5939,-2,-1,2,2,-1,-2,2,-2,2,2,2,2,2,2,2
5940,-2,-1,2,2,-1,-2,2,1,-1,2,2,2,2,2,2
5941,-2,-1,2,2,-1,-2,2,1,1,-2,2,2,2,2,2
5942,-2,-1,2,2,-1,-1,-2,-1,2,-1,2,2,2,4,4
5943,-2,-1,2,2,-1,-1,-2,2,-1,-2,4,4,4,4,4
5944,-2,-1,2,2,-1,-1,-1,-2,-1,-1,3,5,5,3,5
5945,-2,-1,2,2,-1,-1,-1,-2,-1,1,4,4,4,4,6
5946,-2,-1,2,2,-1,-1,-1,-2,1,1,5,5,5,5,5
5947,-2,-1,2,2,-1,-1,-1,2,1,-1,3,3,3,3,3
5948,-2,-1,2,2,-1,-1,-1,2,2,-2,3,3,3,3,3
5949,-2,-1,2,2,-1,-1,1,-1,-1,2,3,3,3,3,3
5950,-2,-1,2,2,-1,-1,1,2,-2,2,2,2,2,2,2
5951,-2,-1,2,2,-1,-1,1,2,1,1,3,3,3,3,3
5952,-2,-1,2,2,-1,-1,1,2,2,2,3,3,3,3,3
5953,-2,-1,2,2,-1,-1,2,-2,-1,-2,4,6,4,4,4
5954,-2,-1,2,2,-1,-1,2,-2,1,2,2,2,2,2,2
5955,-2,-1,2,2,-1,-1,2,1,2,1,3,3,3,3,3
5956,-2,-1,2,2,-1,-1,2,2,-1,-2,5,5,5,5,5
5957,-2,-1,2,2,-1,1,-2,-2,1,-2,1,3,1,1,1
5958,-2,-1,2,2,-1,1,-2,2,-1,2,2,2,2,2,2
5959,-2,-1,2,2,-1,1,-1,-2,-1,1,3,3,3,3,3
5960,-2,-1,2,2,-1,1,-1,2,2,2,3,3,3,3,3
5961,-2,-1,2,2,-1,1,1,-1,-1,2,2,2,4,2,2
5962,-2,-1,2,2,-1,1,1,-1,1,-2,2,2,2,2,2
5963,-2,-1,2,2,-1,1,1,1,-1,2,1,1,1,1,1
5964,-2,-1,2,2,-1,1,1,1,1,-2,3,3,3,3,3
5965,-2,-1,2,2,-1,1,2,1,2,1,4,2,2,2,2
5966,-2,-1,2,2,-1,2,-2,2,-1,1,2,2,2,2,2
5967,-2,-1,2,2,-1,2,-2,2,2,-2,2,2,2,2,2
5968,-2,-1,2,2,-1,2,-1,-2,-2,1,3,3,3,3,3
5969,-2,-1,2,2,-1,2,-1,-1,2,-2,3,3,1,1,1
5970,-2,-1,2,2,-1,2,-1,1,2,2,3,3,3,3,3
5971,-2,-1,2,2,-1,2,-1,2,-2,-1,3,3,1,1,3
5972,-2,-1,2,2,-1,2,-1,2,-2,1,2,2,2,2,4
5973,-2,-1,2,2,-1,2,1,-2,-2,1,4,4,4,4,4
5974,-2,-1,2,2,-1,2,1,1,2,2,4,4,4,4,4
5975,-2,-1,2,2,-1,2,1,2,-2,-1,2,2,2,2,2
5976,-2,-1,2,2,-1,2,1,2,2,1,4,4,2,2,2
5977,-2,-1,2,2,-1,2,2,-2,-2,-2,3,3,3,3,5
5978,-2,-1,2,2,-1,2,2,-2,1,-1,2,2,2,2,2
5979,-2,-1,2,2,-1,2,2,-2,1,1,3,3,5,3,5
5980,-2,-1,2,2,-1,2,2,-2,2,-2,2,2,2,2,2
5981,-2,-1,2,2,1,-2,-1,-2,2,1,2,2,2,2,2
5982,-2,-1,2,2,1,-2,-1,-1,2,-2,3,3,5,3,3
5983,-2,-1,2,2,1,-2,1,-1,-2,-2,3,3,3,3,3
5984,-2,-1,2,2,1,-2,1,-1,1,1,3,3,3,3,3
5985,-2,-1,2,2,1,-2,1,1,1,1,4,6,4,4,4
5986,-2,-1,2,2,1,-2,1,2,-2,-1,2,2,2,2,2
5987,-2,-1,2,2,1,-2,2,-2,-2,-2,3,3,3,3,3
5988,-2,-1,2,2,1,-2,2,-2,-1,-1,3,3,3,3,3
5989,-2,-1,2,2,1,-2,2,-2,1,-1,2,2,2,2,2
5990,-2,-1,2,2,1,-2,2,-1,-1,2,2,2,2,2,2
5991,-2,-1,2,2,1,-2,2,2,-2,-2,2,2,2,2,2
5992,-2,-1,2,2,1,-2,2,2,-1,1,1,1,1,1,1
5993,-2,-1,2,2,1,-1,-2,1,2,1,1,1,1,1,1
5994,-2,-1,2,2,1,-1,-1,-1,-1,2,3,3,3,3,3
5995,-2,-1,2,2,1,-1,-1,1,-1,-2,3,3,3,3,3
5996,-2,-1,2,2,1,-1,-1,2,1,1,3,3,3,3,3
5997,-2,-1,2,2,1,-1,1,-2,1,-1,2,2,2,2,2
5998,-2,-1,2,2,1,-1,1,-1,-1,2,2,2,2,2,2
5999,-2,-1,2,2,1,-1,2,-2,1,-2,2,2,2,2,2
6000,-2,-1,2,2,1,-1,2,-1,2,1,3,3,3,3,3
6001,-2,-1,2,2,1,-1,2,1,2,-1,1,1,1,1,1
6002,-2,-1,2,2,1,-1,2,2,1,-2,3,3,3,3,3
6003,-2,-1,2,2,1,1,-2,-1,-2,-1,5,3,3,3,3
6004,-2,-1,2,2,1,1,-2,-1,-2,1,2,4,2,2,4
6005,-2,-1,2,2,1,1,-1,-2,-2,2,2,2,2,2,2
6006,-2,-1,2,2,1,1,-1,-2,1,-1,2,2,2,2,2
6007,-2,-1,2,2,1,1,-1,2,2,-2,1,1,1,1,1
6008,-2,-1,2,2,1,1,1,-2,1,-1,3,5,5,3,3
6009,-2,-1,2,2,1,1,1,2,-2,2,2,2,2,2,2
6010,-2,-1,2,2,1,1,1,2,1,1,3,3,3,3,5
6011,-2,-1,2,2,1,1,1,2,2,-2,2,2,2,2,2
6012,-2,-1,2,2,1,1,2,2,-1,2,2,4,2,2,4
6013,-2,-1,2,2,1,2,-2,-2,1,-1,2,2,4,2,2
6014,-2,-1,2,2,1,2,-2,-2,2,2,1,1,1,1,1
6015,-2,-1,2,2,1,2,-2,1,1,2,2,2,2,2,2
6016,-2,-1,2,2,1,2,-1,-2,-2,-1,1,1,1,1,1
6017,-2,-1,2,2,1,2,-1,1,-1,1,1,1,1,1,1
6018,-2,-1,2,2,1,2,-1,1,1,-1,1,1,1,1,1
6019,-2,-1,2,2,1,2,-1,2,-2,1,1,1,1,1,1
6020,-2,-1,2,2,1,2,1,1,-1,-1,1,1,1,1,1
6021,-2,-1,2,2,1,2,1,2,-2,-1,1,1,1,1,1
6022,-2,-1,2,2,1,2,2,-2,-1,1,1,1,1,1,1
6023,-2,-1,2,2,1,2,2,-2,1,1,2,2,2,2,4
6024,-2,-1,2,2,1,2,2,-1,-1,2,3,3,3,3,3
6025,-2,-1,2,2,1,2,2,2,2,-2,2,2,2,2,2
6026,-2,-1,2,2,2,-2,-2,-2,-1,-2,2,2,2,2,2
6027,-2,-1,2,2,2,-2,-2,-1,2,-1,1,3,1,3,3
6028,-2,-1,2,2,2,-2,-1,2,-2,2,2,2,2,2,4
6029,-2,-1,2,2,2,-2,-1,2,2,-2,2,2,2,2,2
6030,-2,-1,2,2,2,-2,1,-2,-2,-2,3,3,3,3,3
6031,-2,-1,2,2,2,-2,1,-2,-1,1,2,2,2,2,2
6032,-2,-1,2,2,2,-2,1,-2,2,-2,2,2,2,2,2
6033,-2,-1,2,2,2,-2,1,-1,-1,-2,3,3,3,3,3
6034,-2,-1,2,2,2,-2,1,-1,1,-2,2,2,2,2,2
6035,-2,-1,2,2,2,-2,1,1,-1,-2,2,2,2,2,2
6036,-2,-1,2,2,2,-2,1,2,1,1,2,2,4,2,2
6037,-2,-1,2,2,2,-2,2,1,2,-1,1,1,1,1,1
6038,-2,-1,2,2,2,-2,2,2,1,-2,3,3,3,3,3
6039,-2,-1,2,2,2,-1,-2,-2,-2,1,5,5,7,5,5
6040,-2,-1,2,2,2,-1,-2,-1,1,-1,3,3,3,5,3
6041,-2,-1,2,2,2,-1,-2,1,1,-1,4,6,4,4,4
6042,-2,-1,2,2,2,-1,-2,2,2,-1,2,2,2,4,4
6043,-2,-1,2,2,2,-1,-1,-2,-1,-2,4,4,4,4,4
6044,-2,-1,2,2,2,-1,-1,-2,1,-2,3,3,3,3,3
6045,-2,-1,2,2,2,-1,-1,1,2,-1,2,2,2,2,2
6046,-2,-1,2,2,2,-1,1,-2,1,-2,2,2,2,2,2
6047,-2,-1,2,2,2,-1,1,-2,1,2,1,1,1,1,1
6048,-2,-1,2,2,2,-1,1,-1,2,-1,2,2,2,2,2
6049,-2,-1,2,2,2,-1,1,2,-1,-2,4,4,4,4,4
6050,-2,-1,2,2,2,-1,2,-2,-2,1,4,4,8,4,4
6051,-2,-1,2,2,2,-1,2,-1,-1,-1,1,3,3,3,3
6052,-2,-1,2,2,2,-1,2,1,-1,-1,2,2,2,2,2
6053,-2,-1,2,2,2,-1,2,1,1,1,4,4,4,4,4
6054,-2,-1,2,2,2,-1,2,2,2,-1,3,3,3,3,3
6055,-2,-1,2,2,2,1,-2,-1,1,1,3,3,3,3,5
6056,-2,-1,2,2,2,1,-2,-1,2,-2,2,2,4,2,2
6057,-2,-1,2,2,2,1,-1,2,1,2,2,2,2,2,2
6058,-2,-1,2,2,2,1,1,1,2,1,3,3,3,3,3
6059,-2,-1,2,2,2,2,-2,-2,1,2,1,1,1,1,1
6060,-2,-1,2,2,2,2,-1,-2,-2,-2,5,5,5,5,5
6061,-2,-1,2,2,2,2,-1,-2,2,2,3,5,3,3,3
6062,-2,-1,2,2,2,2,-1,-1,-1,-2,5,5,5,5,5
6063,-2,-1,2,2,2,2,-1,-1,-1,2,4,4,4,4,4
6064,-2,-1,2,2,2,2,-1,-1,1,-2,4,4,4,4,4
6065,-2,-1,2,2,2,2,-1,2,-2,-2,4,4,4,4,4
6066,-2,-1,2,2,2,2,1,-2,1,-1,3,5,3,3,3
6067,-2,-1,2,2,2,2,1,1,1,-2,4,4,6,4,4
6068,-2,-1,2,2,2,2,1,2,-1,-1,1,1,1,1,1
6069,-2,-1,2,2,2,2,2,-1,2,-1,5,5,7,5,3
6070,-2,1,-2,-2,-2,-2,-2,-2,-1,-2,4,4,4,4,4
6071,-2,1,-2,-2,-2,-2,-2,1,-2,-1,5,5,5,3,5
6072,-2,1,-2,-2,-2,-2,-2,1,2,1,3,3,3,3,5
6073,-2,1,-2,-2,-2,-2,-1,-2,1,-1,3,3,3,3,3
6074,-2,1,-2,-2,-2,-2,-1,1,-1,2,2,2,2,2,2
6075,-2,1,-2,-2,-2,-2,-1,1,1,-2,4,4,4,4,4
6076,-2,1,-2,-2,-2,-2,-1,2,1,1,3,3,3,5,5
6077,-2,1,-2,-2,-2,-2,-1,2,2,-2,2,2,4,2,2
6078,-2,1,-2,-2,-2,-2,-1,2,2,2,3,3,3,3,5
6079,-2,1,-2,-2,-2,-2,1,-2,-1,-1,5,5,5,5,5
6080,-2,1,-2,-2,-2,-2,1,-2,1,-1,4,4,4,4,4
6081,-2,1,-2,-2,-2,-2,1,2,-2,2,3,3,3,3,3
6082,-2,1,-2,-2,-2,-2,1,2,1,1,2,6,2,4,4
6083,-2,1,-2,-2,-2,-2,2,-2,-1,-2,3,3,3,3,3
6084,-2,1,-2,-2,-2,-2,2,-1,-2,-1,3,5,3,3,3
6085,-2,1,-2,-2,-2,-2,2,2,1,-2,3,3,3,3,3
6086,-2,1,-2,-2,-2,-2,2,2,1,2,2,2,2,2,2
6087,-2,1,-2,-2,-2,-1,-2,-1,-2,2,3,3,3,3,3
6088,-2,1,-2,-2,-2,-1,-2,-1,-1,1,3,3,3,3,3
6089,-2,1,-2,-2,-2,-1,-2,-1,1,-1,3,3,3,3,3
6090,-2,1,-2,-2,-2,-1,-2,1,-1,-1,3,3,3,3,3
6091,-2,1,-2,-2,-2,-1,-2,1,1,1,3,5,1,1,1
6092,-2,1,-2,-2,-2,-1,-1,-2,-1,2,3,3,3,3,3
6093,-2,1,-2,-2,-2,-1,-1,-1,-2,-1,4,6,6,4,4
6094,-2,1,-2,-2,-2,-1,1,-1,-2,-1,3,3,3,3,3
6095,-2,1,-2,-2,-2,-1,1,-1,2,-1,4,4,4,4,4
6096,-2,1,-2,-2,-2,-1,2,-1,-2,2,4,4,4,4,4
6097,-2,1,-2,-2,-2,-1,2,-1,-1,-1,5,5,7,5,5
6098,-2,1,-2,-2,-2,-1,2,-1,-1,1,4,4,4,4,4
6099,-2,1,-2,-2,-2,-1,2,-1,1,-1,4,4,4,4,4
6100,-2,1,-2,-2,-2,-1,2,-1,2,2,3,5,3,3,3
6101,-2,1,-2,-2,-2,-1,2,1,2,2,2,2,2,2,2
6102,-2,1,-2,-2,-2,-1,2,2,-2,1,3,3,3,5,3
6103,-2,1,-2,-2,-2,1,-2,-1,-1,1,2,2,2,2,4
6104,-2,1,-2,-2,-2,1,-2,-1,1,1,3,3,3,3,3
6105,-2,1,-2,-2,-2,1,1,1,-2,1,4,4,6,4,4
6106,-2,1,-2,-2,-2,1,1,2,1,-2,2,4,2,2,2
6107,-2,1,-2,-2,-2,1,1,2,1,2,3,3,3,3,3
6108,-2,1,-2,-2,-2,1,2,1,-2,-2,3,3,5,3,3
6109,-2,1,-2,-2,-2,1,2,1,1,1,3,3,3,3,5
6110,-2,1,-2,-2,-2,1,2,2,2,1,3,3,5,3,3
6111,-2,1,-2,-2,-2,2,-2,2,-1,-2,2,2,2,2,2
6112,-2,1,-2,-2,-2,2,-1,-2,-1,-1,3,3,3,3,5
6113,-2,1,-2,-2,-2,2,-1,-2,1,-1,2,2,2,2,2
6114,-2,1,-2,-2,-2,2,1,-1,1,2,2,2,2,2,2
6115,-2,1,-2,-2,-2,2,1,2,-2,2,2,2,2,2,2
6116,-2,1,-2,-2,-2,2,1,2,2,2,3,3,7,3,3
6117,-2,1,-2,-2,-2,2,2,-2,-1,2,1,1,1,1,1
6118,-2,1,-2,-2,-1,-2,-2,-2,-2,2,3,3,3,3,3
6119,-2,1,-2,-2,-1,-2,-2,-2,-1,1,3,3,3,3,3
6120,-2,1,-2,-2,-1,-2,-2,-2,1,-1,3,3,5,3,3
6121,-2,1,-2,-2,-1,-2,-2,1,1,-2,4,4,4,4,4
6122,-2,1,-2,-2,-1,-2,-1,-2,-2,-1,4,4,4,4,6
6123,-2,1,-2,-2,-1,-2,-1,-2,-2,1,3,3,3,3,3
6124,-2,1,-2,-2,-1,-2,-1,1,-2,-2,3,3,3,3,3
6125,-2,1,-2,-2,-1,-2,-1,1,1,-1,2,2,2,2,2
6126,-2,1,-2,-2,-1,-2,-1,1,2,2,1,1,1,1,1
6127,-2,1,-2,-2,-1,-2,-1,2,2,-1,4,4,4,4,6
6128,-2,1,-2,-2,-1,-2,1,-1,-2,-2,3,3,3,3,3
6129,-2,1,-2,-2,-1,-2,1,-1,-1,1,2,4,2,2,2
6130,-2,1,-2,-2,-1,-2,1,2,2,1,2,4,2,2,2
6131,-2,1,-2,-2,-1,-1,-2,-2,1,2,2,2,2,2,2
6132,-2,1,-2,-2,-1,-1,-2,-1,-2,1,3,5,3,3,3
